FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
5618.07,0.167166,0.161286,2.44141,0.177997,0.151895,0.015271,1,12000,1.50087,0,
5646.3,0.182731,0.161286,2.44141,0.177107,0.153367,0.029364,1,12000,1.50087,0,
5647.26,0.174161,0.161286,2.44141,0.177077,0.158693,0.015468,1,12000,1.50087,0,
5649.33,0.167653,0.161286,2.44141,0.177012,0.152216,0.015437,1,12000,1.50087,0,
5649.3,0.171623,0.161286,2.44141,0.177013,0.156016,0.015607,1,12000,1.50087,0,
5649.51,0.168289,0.161286,2.44141,0.177007,0.152873,0.015416,1,12000,1.50087,0,
5648.69,0.16991,0.161286,2.44141,0.177032,0.154523,0.015387,1,12000,1.50087,0,
5647.81,0.170569,0.161286,2.44141,0.17706,0.155133,0.015436,1,12000,1.50087,0,
5646.92,0.170855,0.161286,2.44141,0.177088,0.155361,0.015494,1,12000,1.50087,0,
5648.39,0.169608,0.161286,2.44141,0.177041,0.153412,0.016196,1,12000,1.50087,0,
5647.64,0.167636,0.161286,2.44141,0.177065,0.152435,0.015201,1,12000,1.50087,0,
5647.82,0.167271,0.161286,2.44141,0.177059,0.152086,0.015185,1,12000,1.50087,0,
5648.13,0.167351,0.161286,2.44141,0.17705,0.152477,0.014874,1,12000,1.50087,0,
5647.09,0.17056,0.161286,2.44141,0.177083,0.155381,0.015179,1,12000,1.50087,0,
